"Date"        ,"Price" ,"Open"  ,"High"  ,"Low"   ,"Change %"
"Jun 30, 2022","3.4398","3.4630","3.4900","3.3750","-0.86%"
"Jun 29, 2022","3.4698","3.5500","3.5630","3.4620","-2.09%"
"Jun 28, 2022","3.5440","3.5850","3.6330","3.5380","-0.92%"
"Jun 27, 2022","3.5769","3.5250","3.5970","3.5130","1.54%"
"Jun 26, 2022","3.5225","3.5202","3.5225","3.5202","0.00%"
"Jun 24, 2022","3.5225","3.4570","3.5270","3.4200","1.68%"
"Jun 23, 2022","3.4642","3.4940","3.5100","3.3870","-1.05%"
"Jun 22, 2022","3.5010","3.6010","3.6020","3.4670","-2.58%"
"Jun 21, 2022","3.5938","3.5970","3.6450","3.5800","-0.09%"
"Jun 20, 2022","3.5972","3.5983","3.5983","3.5972","1.73%"
"Jun 17, 2022","3.5359","3.5290","3.5990","3.5000","0.97%"
"Jun 16, 2022","3.5020","3.5960","3.7610","3.4820","-2.61%"
"Jun 15, 2022","3.5959","3.6950","3.7780","3.5800","-3.20%"
"Jun 14, 2022","3.7146","3.6280","3.7300","3.5410","2.58%"
"Jun 13, 2022","3.6210","3.4580","3.6910","3.4440","4.70%"
"Jun 12, 2022","3.4584","3.4640","3.4640","3.4551","0.13%"
"Jun 10, 2022","3.4540","3.4060","3.4870","3.3250","1.63%"
"Jun 09, 2022","3.3986","3.4080","3.4430","3.3780","-0.16%"
"Jun 08, 2022","3.4041","3.3580","3.4620","3.3530","1.54%"
"Jun 07, 2022","3.3526","3.4300","3.4390","3.3280","-2.05%"
"Jun 06, 2022","3.4228","3.3120","3.4350","3.3120","3.30%"
"Jun 05, 2022","3.3134","3.3189","3.3189","3.3134","-0.17%"
"Jun 03, 2022","3.3189","3.3020","3.3890","3.2910","0.72%"
"Jun 02, 2022","3.2951","3.2870","3.3360","3.2650","0.20%"
"Jun 01, 2022","3.2886","3.2720","3.3290","3.2370","0.73%"
"May 31, 2022","3.2649","3.2160","3.3160","3.1980","1.53%"
"May 30, 2022","3.2158","3.2147","3.2158","3.2147","1.67%"
"May 27, 2022","3.1629","3.1700","3.3250","3.1270","0.07%"
"May 26, 2022","3.1608","3.1550","3.2210","3.1220","0.00%"
"May 25, 2022","3.1608","3.1570","3.1780","3.1060","0.20%"
"May 24, 2022","3.1544","3.2540","3.2720","3.1270","-3.26%"
"May 23, 2022","3.2606","3.1910","3.2760","3.1840","2.10%"
"May 22, 2022","3.1935","3.1935","3.1935","3.1935","0.47%"
"May 20, 2022","3.1787","3.2430","3.2700","3.1610","-1.67%"
"May 19, 2022","3.2328","3.2243","3.2854","3.1618","-1.15%"
"May 18, 2022","3.2705","3.3990","3.4100","3.2520","-3.81%"
"May 17, 2022","3.4000","3.3200","3.4020","3.3120","2.45%"
"May 16, 2022","3.3187","3.3390","3.3470","3.2800","-0.74%"
"May 15, 2022","3.3435","3.3411","3.3435","3.3411","0.64%"
"May 13, 2022","3.3221","3.2610","3.3360","3.2400","2.66%"
"May 12, 2022","3.2360","3.2620","3.2730","3.1710","-0.89%"
"May 11, 2022","3.2652","3.3410","3.4390","3.2390","-2.36%"
"May 10, 2022","3.3442","3.3850","3.4180","3.2790","-1.16%"
"May 09, 2022","3.3835","3.4630","3.5280","3.3780","-2.26%"
"May 08, 2022","3.4618","3.4569","3.4618","3.4569","0.03%"
"May 06, 2022","3.4606","3.3600","3.4690","3.3480","3.42%"
"May 05, 2022","3.3460","3.2600","3.4200","3.2210","3.09%"
"May 04, 2022","3.2458","3.2260","3.2840","3.1890","0.47%"
"May 03, 2022","3.2305","3.2510","3.2700","3.1730","-0.36%"
"May 02, 2022","3.2421","3.2050","3.2890","3.1860","1.13%"
"May 01, 2022","3.2060","3.2036","3.2060","3.2036","0.04%"
"Apr 29, 2022","3.2048","3.0910","3.2140","3.0900","3.37%"
"Apr 28, 2022","3.1002","3.1170","3.1710","3.0830","-0.25%"
"Apr 27, 2022","3.1080","3.0280","3.1310","3.0090","2.92%"
"Apr 26, 2022","3.0199","3.0840","3.1210","3.0040","-1.97%"
"Apr 25, 2022","3.0806","3.1350","3.1410","3.0430","-1.74%"
"Apr 24, 2022","3.1352","3.1409","3.1409","3.1352","-0.44%"
"Apr 22, 2022","3.1489","3.1440","3.1840","3.0940","0.52%"
"Apr 21, 2022","3.1326","3.0660","3.1900","3.0660","2.34%"
"Apr 20, 2022","3.0611","3.2110","3.2330","3.0510","-4.00%"
"Apr 19, 2022","3.1887","3.1280","3.2060","3.1180","1.80%"
"Apr 18, 2022","3.1324","3.1160","3.1520","3.0850","0.48%"
"Apr 17, 2022","3.1175","3.1152","3.1175","3.1152","0.59%"
"Apr 14, 2022","3.0993","2.9860","3.1090","2.9540","3.73%"
"Apr 13, 2022","2.9878","3.0040","3.0570","2.9370","-0.11%"
"Apr 12, 2022","2.9911","3.0310","3.0820","2.9450","-0.48%"
"Apr 11, 2022","3.0055","2.9370","3.0270","2.9240","2.38%"
"Apr 10, 2022","2.9357","2.9346","2.9357","2.9346","0.68%"
"Apr 08, 2022","2.9159","2.8560","2.9580","2.8340","1.56%"
"Apr 07, 2022","2.8710","2.8040","2.8950","2.7720","2.35%"
"Apr 06, 2022","2.8050","2.7650","2.8540","2.7650","1.79%"
"Apr 05, 2022","2.7558","2.6280","2.7710","2.6160","5.17%"
"Apr 04, 2022","2.6203","2.6070","2.6700","2.5960","0.56%"
"Apr 03, 2022","2.6058","2.6078","2.6078","2.6016","0.48%"
"Apr 01, 2022","2.5934","2.6160","2.7420","2.5780","-0.55%"
"Mar 31, 2022","2.6078","2.6250","2.6490","2.5870","-0.83%"
"Mar 30, 2022","2.6295","2.6720","2.7050","2.6140","-1.21%"
"Mar 29, 2022","2.6618","2.6880","2.7770","2.6440","-1.97%"
"Mar 28, 2022","2.7153","2.7420","2.8070","2.6760","-0.96%"
"Mar 27, 2022","2.7417","2.7449","2.7449","2.7417","-0.50%"
"Mar 25, 2022","2.7555","2.6660","2.7930","2.6270","3.53%"
"Mar 24, 2022","2.6616","2.6260","2.7080","2.6240","1.99%"
"Mar 23, 2022","2.6096","2.7320","2.7650","2.5970","-4.15%"
