3.367582645280573495e-01 6.738608468370872462e-01 8.455466229535604228e+00 3.487361693283048680e+01 -1.170844691904155743e+00 2.706900979504557325e-01 4.877455829389162112e+00
4.880822762236112777e-01 8.007821730932080939e-01 8.236376665462906033e+00 3.492938880172977179e+01 -1.076082402831735507e+00 4.072491567936808443e-01 4.671609515531906176e+00
4.842433895412833200e-01 8.605530911780847614e-01 8.987806306416540991e+00 3.440944337854434565e+01 -1.304777798234682651e+00 4.053815954707727376e-01 4.761145961438114860e+00
2.884712863559613094e-01 7.757687072987082821e-01 9.127417252458499775e+00 3.485599182452151013e+01 -1.002158569074552918e+00 3.773101833062237898e-01 4.675107377511883655e+00
5.117253841881250764e-01 6.455055544608455653e-01 8.170932712524109576e+00 3.455535604078756506e+01 -1.091388251562399159e+00 1.187943058205656932e+00 4.774644611705842756e+00
5.899544836186921826e-01 4.571481432671642975e-01 8.301912244747279956e+00 3.479093395016393941e+01 -1.039074090405626372e+00 6.020707340072162239e-01 4.773360405506789306e+00
3.842632779087013506e-01 6.764569724002810203e-01 8.991685659983945200e+00 3.501927706149776043e+01 -1.064360389786399130e+00 3.664674308722999374e-01 4.707757034042454158e+00
2.890390123302173375e-01 8.207946209578718122e-01 8.470467469315432041e+00 3.465089939483918613e+01 -1.292042292692806793e+00 1.138347479476490509e+00 4.564105210415024594e+00
5.107986649644912225e-01 7.335576877841362142e-01 9.090974663577675585e+00 3.515104337931040135e+01 -1.158875633372356218e+00 2.559097342854933510e-01 4.885629345938187207e+00
3.979953464308871869e-01 5.838032522430413040e-01 8.962878524176673523e+00 3.465350754782370046e+01 -1.401711203263737771e+00 8.968097134976612539e-01 4.614037024476929538e+00
3.514561402123183020e-01 7.630768820536524277e-01 8.720853467372348788e+00 3.441805182113547801e+01 -1.304389110650570949e+00 5.857555729459742455e-01 4.605743240096510149e+00
2.414929602168468525e-01 6.439512854516211693e-01 8.882878197810072152e+00 3.513373413714933235e+01 -1.424370149238691985e+00 4.567046687882316269e-01 4.710917060242644006e+00
4.159953344493793614e-01 1.010165752812799633e+00 8.844475998860586330e+00 3.475326986456654765e+01 -1.129182760998954871e+00 5.641669803627361590e-01 4.914241137633368339e+00
7.207998671966902027e-01 1.144449519750039723e+00 8.290078742950226953e+00 3.472628708247072638e+01 -1.531872793821834611e+00 8.869031494520307479e-01 5.002186363186224227e+00
5.143495101238544365e-01 6.847608546987908884e-01 9.226081662746826950e+00 3.485442997428206979e+01 -1.038422688627045343e+00 1.083047998442697946e+00 4.635440898175115620e+00
5.352094299919676335e-01 5.786380843166751831e-01 8.579031586986175739e+00 3.451981691710748379e+01 -1.118051114235130816e+00 1.151243394506515694e+00 4.900238654825419538e+00
3.589654581407650258e-01 6.449017063043720466e-01 9.069335248402293104e+00 3.475106986495991634e+01 -1.413185518736755020e+00 9.494969018352659162e-01 4.675067946552233344e+00
4.306475782352452431e-01 5.875363495233684175e-01 8.884189182263588336e+00 3.467117933315235234e+01 -1.117476959690637761e+00 1.109789589469791782e+00 4.739915075492964647e+00
4.074844537184701410e-01 3.842279272025405090e-01 8.790464811839767023e+00 3.471392230603657936e+01 -1.247182132739393268e+00 8.559246409959488933e-01 4.660617473969570490e+00
3.705130703292814354e-01 6.463086893532840049e-01 8.634076070185153995e+00 3.438610150701660473e+01 -1.131464404891922682e+00 9.269502075728053292e-01 4.751681903881697089e+00
5.394717432797834222e-01 7.483765442058395445e-01 8.361089044448458907e+00 3.445436272090474006e+01 -1.235125073107697258e+00 1.021513344624924935e+00 4.606316067664700142e+00
2.616450453875552307e-01 6.700432753640354067e-01 8.783624717603345289e+00 3.477702867703876422e+01 -1.253533190027218192e+00 7.134079392500239925e-01 4.553610265535544599e+00
3.172143133837879159e-01 7.837788250952141267e-01 8.858404952429625112e+00 3.459889413605070985e+01 -1.144073054694998870e+00 1.021442443336437078e+00 4.979408853180543382e+00
5.318569979928486902e-01 6.750236618070787342e-01 9.072465703065605069e+00 3.495570627333496816e+01 -9.829024842175390075e-01 6.958293454661650390e-01 4.896750038149454198e+00
2.606014764199701683e-01 1.132503324337355899e+00 9.028423750265782033e+00 3.490936399044724681e+01 -1.114515573873131382e+00 9.615421290540553390e-01 4.954937337835366051e+00
2.204986458713084352e-01 5.876200925715208134e-01 9.181627069097940463e+00 3.481497142486429652e+01 -9.948478173269406089e-01 1.213790641263849945e+00 4.918127908946706484e+00
4.762658669861956628e-01 7.656292035413401198e-01 9.285360157278114812e+00 3.466051377609904449e+01 -1.286382639471175926e+00 1.009159040913851335e+00 4.542202249019815952e+00
5.241695971470650139e-01 6.343579501197559312e-01 8.638001672151011334e+00 3.478626205245941350e+01 -1.318068239636561279e+00 3.379255151182830597e-01 4.530223585877645398e+00
5.861333756194530009e-01 -7.915392085659257726e-02 8.735764851225248151e+00 3.476664626671436764e+01 -1.139371060850081552e+00 5.300407303653690283e-01 4.867982478790602308e+00
3.043140826239913443e-01 8.044369978902440321e-01 8.691694641632373930e+00 3.476483275314035382e+01 -1.129798470828437873e+00 3.178210514462901370e-01 4.895530304072739369e+00
4.402450127914309674e-01 6.115217035782716248e-01 8.903519654772770409e+00 3.470903523894199338e+01 -1.005128391128641496e+00 2.596811909880816782e-01 5.013687457343656284e+00
6.618912077549508055e-01 1.145405884606623292e+00 8.922320415736466614e+00 3.445108459027812842e+01 -1.635817458493756593e+00 8.709771611206669206e-01 4.962825884077947336e+00
3.252965824573474385e-01 6.655806980297118702e-01 8.239103312799805678e+00 3.475519432403564224e+01 -1.306059169802972431e+00 8.461273021220448998e-01 4.795185949271385084e+00
5.418320294995192521e-01 6.604345348342857136e-01 8.145547051620157575e+00 3.451185965475905704e+01 -1.063510399690356323e+00 4.644909337276759698e-01 4.692285814617684458e+00
3.457717530514123339e-01 5.154120176513432572e-01 8.108893592727381971e+00 3.457076846435501238e+01 -1.332105520161075862e+00 1.017953885355957988e+00 4.705693111314342758e+00
5.485282175150582029e-01 5.625314202973146216e-01 8.892331854111862555e+00 3.430453975960232071e+01 -1.420586776575657684e+00 3.188194287421233231e-01 4.581209097675236208e+00
5.475501547238278421e-01 9.483699114210015768e-01 8.987994545341537744e+00 3.465031866651939652e+01 -1.283915217938084385e+00 9.029238262377053958e-01 4.924019237704207796e+00
3.608558625755372562e-01 6.887894772208690286e-01 8.833576844353178359e+00 3.478737237587505859e+01 -1.291435319069818233e+00 8.860045019961044765e-01 4.618054208848431763e+00
3.205740298442046332e-01 6.482319537894026817e-01 8.358752726399115929e+00 3.513459801958976669e+01 -9.822272024802448653e-01 3.686921579814798067e-01 5.112486816286124558e+00
2.906795728441192161e-01 5.554549698669363211e-01 8.377605669143434852e+00 3.493855470294777632e+01 -1.414167006274711369e+00 1.098543699929379613e+00 4.612942227840090226e+00
3.378248283474424851e-01 4.633942224440159019e-01 8.510629185770460126e+00 3.436748835111895062e+01 -1.272336368094596715e+00 8.362492116509817608e-01 4.636117403112936408e+00
4.824929162980562958e-01 1.465698137941707113e+00 8.546818697269872089e+00 3.438552895468621529e+01 -1.026889273745277276e+00 5.552427872849822199e-01 4.944812710222151075e+00
4.088881741326607644e-01 7.595382012482896350e-01 8.999391468512646597e+00 3.473889935290207376e+01 -1.286977519435514195e+00 5.653820170933709921e-01 4.908966436884884210e+00
5.249139169888086265e-01 8.668041445365958220e-01 8.223122773823147824e+00 3.505376594242764554e+01 -1.192524715845172611e+00 9.404450999367623965e-01 4.854344875482845545e+00
5.134259539250047855e-01 7.140251394842084265e-01 8.484788270453808678e+00 3.441673202230764161e+01 -1.019839855643158710e+00 1.110858425753655343e+00 4.913481588750727269e+00
4.206274930050384886e-01 6.867299448793664496e-01 9.001983142146460892e+00 3.475387380089985356e+01 -1.080721695706395868e+00 4.819675071721770121e-01 4.949795902469568354e+00
5.050693548836360236e-01 6.246525842076565693e-01 8.539094863995877915e+00 3.475050356812672447e+01 -1.189717448098444930e+00 2.259354380209482871e-01 4.796920025509628260e+00
4.912095720660800691e-01 5.590503704030754806e-01 8.947654447261538024e+00 3.477316847886054774e+01 -9.973456164913511168e-01 7.569921019363965442e-01 4.843389241819397562e+00
2.465793449997357445e-01 5.696781959466993284e-01 8.464733941694856156e+00 3.469885606629159014e+01 -1.225690626469582156e+00 1.056514279330048600e+00 4.671894984963975261e+00
4.930420504441397900e-01 6.022714402929375543e-01 8.577500050183237690e+00 3.482938699993027853e+01 -1.349761645169837099e+00 2.963234865203120960e-01 4.871873185151732066e+00
5.190613181763662487e-01 1.002137831046467253e+00 8.446432418166677891e+00 3.484959911488518713e+01 -1.313869209345831290e+00 9.323836192072437745e-01 4.820678229162255413e+00
4.561965737654417041e-01 5.478433983045309930e-01 8.514571752713525399e+00 3.474845206511928808e+01 -1.405978275523463550e+00 9.980360101838492426e-01 4.887088400983928160e+00
6.221747873679689400e-01 7.434752564809200548e-01 8.352586829573203531e+00 3.463772989255494394e+01 -1.265705179659715407e+00 3.053044043497913917e-01 4.901311303709714018e+00
5.092581999735225073e-01 8.985419356208526054e-01 8.759855330343048863e+00 3.442896724201859371e+01 -1.108479390023772160e+00 8.512284345563890797e-01 4.799979096809067869e+00
3.802409899017141215e-01 6.741159322186103253e-01 9.185367964686122377e+00 3.477997398353714686e+01 -1.019561923222049415e+00 2.641165571436780435e-01 4.712762044811745987e+00
3.604844641669620042e-01 5.878848385196379089e-01 8.656724736440528645e+00 3.495144768539943669e+01 -1.431035419386152530e+00 1.110079818329031465e+00 4.897212133795045830e+00
3.828491625175168833e-01 5.999055576094893816e-01 8.756009374068868922e+00 3.466365008110269486e+01 -1.172735979217899072e+00 7.360238463636741280e-01 4.901733294599615043e+00
3.268309822533246312e-01 6.473599117645962853e-01 8.751303491666991619e+00 3.444436366508306691e+01 -1.434361924376412745e+00 8.328407202853546076e-01 4.676709084794151927e+00
3.109938497044386074e-01 5.490654951164026798e-01 8.505094760459531500e+00 3.490006254751973813e+01 -1.461550525171830595e+00 1.069766613617920470e+00 4.960443591455711676e+00
3.638875584411273567e-01 5.433030537534989657e-01 9.276076510265790276e+00 3.466355543300421971e+01 -1.420623520946462603e+00 1.192034323706307797e+00 4.856760674410267598e+00
4.347573738804359489e-01 5.232239884993235002e-01 8.452707059246641563e+00 3.482872111391549907e+01 -1.327693263537211621e+00 1.165484765169829240e+00 4.908117169519425005e+00
4.328637752762872215e-01 7.421331526358648789e-01 9.047181908096472824e+00 3.468267988533381896e+01 -1.060023524349573032e+00 2.025566192464193505e-01 4.790593390578515631e+00
3.632984214860433547e-01 5.498371497959265719e-01 8.638789548337079793e+00 3.455888603048350660e+01 -1.378721383852137050e+00 7.040589434905795141e-01 4.732710526489677605e+00
4.828631541482344414e-01 7.648095368914106240e-01 8.933161050084029497e+00 3.448149919851217504e+01 -9.747098874688575609e-01 2.059411168038270401e-01 4.859744407627953677e+00
6.597496592059044485e-01 4.287423937876351787e-01 8.555213540463279642e+00 3.470772817321410741e+01 -1.416805624564583255e+00 4.987923812375424926e-01 4.849447761550474745e+00
2.916344620163311974e-01 5.853977495061674086e-01 8.875518110923866999e+00 3.451514126387434089e+01 -1.352220780746710371e+00 1.048539347188771398e+00 4.997603342215920286e+00
3.799226252854043806e-01 7.117360167744136712e-01 8.682504936073209834e+00 3.460792127230290305e+01 -9.623181791996419099e-01 1.075126211877755589e+00 4.648895177566768844e+00
5.754174508888403317e-01 2.893242108315720040e-01 8.287744530069479865e+00 3.471125789244511850e+01 -1.099742335014317840e+00 3.852668391651408175e-01 4.923666757358387436e+00
3.146034181205460967e-01 6.483054808797925617e-01 8.747583859294870479e+00 3.459154729050109722e+01 -1.407986645835989092e+00 1.192802868341066969e+00 4.865739241421044525e+00
8.221716917790204970e-01 7.464849689493687768e-01 8.703249522073646105e+00 3.464985761713113277e+01 -1.016504063673871139e+00 6.732105741181507730e-01 4.927197635349247484e+00
5.230072298835241051e-01 5.980472905796706540e-01 9.387691992035374966e+00 3.466259366429146382e+01 -1.372598465006899637e+00 2.530468224996057502e-01 4.689671050802592944e+00
4.108255598876741632e-01 7.473953635114314320e-01 9.132084792928605310e+00 3.450017940828055174e+01 -1.356949226211325188e+00 2.323990615369802282e-01 4.939255250190444535e+00
2.961720063500108968e-01 5.421631852450939926e-01 9.377793988271692527e+00 3.466898485314548850e+01 -1.095184336910946188e+00 3.316804187775366786e-01 4.884780383353879429e+00
2.636773310081586552e-01 1.270518565801250332e+00 8.871707977894859098e+00 3.455442638805463673e+01 -9.738020586858526784e-01 3.471106918948435038e-01 4.720913981254682312e+00
3.333463293004481076e-01 5.798515609515046965e-01 8.247134261550135292e+00 3.465393890800608290e+01 -1.017120558172981193e+00 7.638980371694735760e-01 4.665890611208272531e+00
5.471469833727989895e-01 6.298117687500450756e-01 8.855998317646331941e+00 3.492830189908929839e+01 -1.439300738412879088e+00 3.002237519503042629e-01 4.840981183243233232e+00
3.316172488888303738e-01 6.132748253400650551e-01 8.220954231404070001e+00 3.512471130094789373e+01 -1.381885339802041202e+00 3.730546146549854614e-01 5.104199962020071979e+00
2.870234011039797251e-01 8.221076519260887006e-01 8.579303213690229413e+00 3.479880148670306994e+01 -1.079149787547310835e+00 4.504785310749210847e-01 4.876295782084998365e+00
4.909928083612459804e-01 8.213686970425205791e-01 8.403376245725427296e+00 3.471470627023441580e+01 -1.232522435121269133e+00 2.885179569687947865e-01 4.647446382938048792e+00
3.606638840222122222e-01 7.918207696421853958e-01 8.545616937131594426e+00 3.468483389550927853e+01 -1.082961949777557775e+00 2.412653698142659398e-01 4.816194308003704627e+00
4.220085195686935076e-01 8.342673944576096678e-01 9.114968386399580069e+00 3.449618324819917348e+01 -1.225728942200570826e+00 5.509490848599308821e-01 4.892485841395729729e+00
2.951496882265123856e-01 5.518648097386416040e-01 8.574937736182404180e+00 3.470514048210186075e+01 -1.204992293298343231e+00 1.053888795178915760e+00 4.691219325234135873e+00
5.360026730568310249e-01 6.292349858014563146e-01 8.651007214664948819e+00 3.460800732585050810e+01 -1.340345221240395235e+00 3.262583850908585270e-01 4.893581889987972389e+00
5.158238997820075999e-01 1.134205889436365133e+00 8.977197872383793964e+00 3.466904236053618149e+01 -1.105065647206462609e+00 9.284855742252787758e-01 4.941564779557076292e+00
5.297944187847398734e-01 5.405841520246389420e-01 8.398371322957510543e+00 3.467642606826938589e+01 -1.185683998981097220e+00 5.669089719427936602e-01 4.733543226591677922e+00
3.269314551832420146e-01 6.019881043934900422e-01 9.171845571099899175e+00 3.461143398864092546e+01 -1.407465249670859953e+00 9.251130196089105695e-01 4.694115399283416146e+00
4.015069659619799891e-01 7.006879441178891499e-01 8.717536087063106010e+00 3.459021887358062486e+01 -1.429862969438202347e+00 1.148031803291406083e+00 4.792669228887193711e+00
5.179740306845074249e-01 6.451876903579880640e-01 8.743626450239279535e+00 3.477857048605471846e+01 -1.140953051548621255e+00 1.102662742111012673e+00 4.693147692914325653e+00
2.772664616226802603e-01 7.592897360147904395e-01 8.314641433820819216e+00 3.460416203118596457e+01 -1.127509009265515338e+00 1.003721687780226635e+00 4.637341185876783456e+00
3.627932317442519872e-01 6.273946828192880076e-01 9.302715721434049456e+00 3.480021412796587299e+01 -1.411389544785378813e+00 1.044809088884667281e+00 4.919149824931051462e+00
4.573273519854638147e-01 9.841123644784350866e-01 8.490900936692787226e+00 3.464318444890929527e+01 -1.140553468321617192e+00 2.754636877721605703e-01 4.809362362874196606e+00
3.437741955250052661e-01 6.714222527216870962e-01 9.212313350539877987e+00 3.473749674959720579e+01 -1.095306811524158208e+00 1.057593763602937775e+00 4.642098228215191469e+00
6.672215676241607385e-01 6.511105109979227201e-01 8.297010489267924171e+00 3.453265723930926612e+01 -1.334540654090174971e+00 3.207932042539162198e-01 5.021214079666799002e+00
6.993096131249025849e-01 3.548735605939770665e-01 8.405396074429736686e+00 3.458188412673915479e+01 -1.334016963383737098e+00 8.219075630971476309e-01 5.020851864180318813e+00
2.879433425849544648e-01 7.540643237193626058e-01 9.109023835049951501e+00 3.442522538225480844e+01 -1.437447211704897088e+00 3.981805518014014944e-01 4.546395589224680123e+00
6.231176607766112374e-01 6.650161315673286389e-01 8.625174139759147707e+00 3.493252017374354779e+01 -9.859434853080800698e-01 5.568986934824976531e-01 4.931199620196425215e+00
4.404813220212352443e-01 6.071095321268554779e-01 9.174508774779786435e+00 3.449316369072166566e+01 -1.121706731136307589e+00 1.125982633852997461e+00 4.595970064698292390e+00
3.122860363460155386e-01 7.508141810248070147e-01 8.766717233626531325e+00 3.470784293073734261e+01 -1.110175809124202440e+00 1.166504284294646032e+00 4.815943608914378338e+00
4.325713295862412267e-01 7.124398838099134101e-01 8.417466719744796322e+00 3.471037364944022841e+01 -1.027610283810801439e+00 9.262159880865478145e-01 4.747679670752906311e+00
4.164172425694058766e-01 7.332613415181149508e-01 9.101604157945166307e+00 3.463435099168258802e+01 -1.425883407648714574e+00 2.190706813618489845e-01 4.736516808320183181e+00
3.978903650033681072e-01 6.032693161833889706e-01 8.277693518525838456e+00 3.466664892488824989e+01 -1.122179119158668970e+00 1.115686406403523456e+00 4.749165149356393556e+00
3.915416960348341857e-01 6.328440890579682954e-01 9.039274523916695614e+00 3.458802678250643226e+01 -1.119899662018306596e+00 8.860020252008825592e-01 4.876059885311898157e+00
3.927369938996173038e-01 6.853689419747431844e-01 8.558470068114930385e+00 3.457138025998979458e+01 -9.579021436524771671e-01 4.869488684720651994e-01 4.986970410786875085e+00
3.406308631472597659e-01 5.483313233687689969e-01 8.195251174338004319e+00 3.475393240012784446e+01 -1.373537920980390625e+00 7.805803228242397251e-01 4.970240345811933302e+00
4.430421027672927781e-01 5.874483928515041864e-01 8.619976756040077959e+00 3.498665230989308839e+01 -9.988822037218390015e-01 7.322031466461406124e-01 4.996459826136029569e+00
4.886350931382100748e-01 6.547680994963185341e-01 9.248162393358743572e+00 3.490773042966234385e+01 -1.038846206048756882e+00 4.830782288581065287e-01 4.966750343065295503e+00
3.157870221565473590e-01 6.810262448256363399e-01 9.206742957449900899e+00 3.486480864576451921e+01 -1.453447483604054735e+00 7.214544486023881653e-01 4.715169481005373697e+00
